Operator,Count
UC_MNUF,2
SPC_MPOLY,14
TPC_NONE,22
UC_NONE,29
SBX_MPOLY,2
UC_MPOLY,11
TPC_MPOLY,2
SPC_NONE,14
TPC_MNUF,1
SPC_MNUF,1
NONE_MPOLY,1
SBX_MNUF,1
