Operator,Count
SPC_MNUF,1
TPC_MPOLY,16
TPC_MNUF,3
TPC_NONE,25
SPC_MPOLY,8
UC_MPOLY,7
SPC_NONE,12
SBX_MPOLY,6
UC_NONE,17
UC_MNUF,3
NONE_MPOLY,1
NONE_MNUF,1
