Operator,Count
SBX_MNUF,2
NONE_MNUF,1
SPC_MNUF,2
UC_NONE,26
TPC_NONE,20
TPC_MPOLY,5
UC_MPOLY,5
SPC_MPOLY,2
SPC_NONE,15
SBX_MPOLY,10
SBX_NONE,7
NONE_MPOLY,3
TPC_MNUF,2
