Operator,Count
SPC_MNUF,4
SBX_MPOLY,5
SBX_MNUF,2
TPC_MPOLY,4
UC_MPOLY,11
TPC_NONE,26
SPC_NONE,14
UC_NONE,22
SPC_MPOLY,7
NONE_MPOLY,1
SBX_NONE,2
UC_MNUF,1
TPC_MNUF,1
