Operator,Count
UC_NONE,794
TPC_NONE,684
SPC_NONE,541
SBX_MPOLY,229
TPC_MPOLY,154
UC_MPOLY,130
SPC_MPOLY,128
SBX_NONE,75
UC_MNUF,55
SPC_MNUF,54
NONE_MPOLY,50
TPC_MNUF,49
SBX_MNUF,43
NONE_MNUF,14
