State,Stationary_Probability
SBX_NONE,0.447363
TPC_NONE,0.114314
SPC_NONE,0.083898
UC_NONE,0.072203
SPC_MNUF,0.069737
UC_MNUF,0.053919
SBX_MNUF,0.053529
SBX_MPOLY,0.028884
NONE_MNUF,0.026356
NONE_MPOLY,0.020539
SPC_MPOLY,0.020539
TPC_MNUF,0.008717
TPC_MPOLY,0.000000
UC_MPOLY,0.000000
