Operator,Count
SPC_MPOLY,11
SPC_MNUF,15
SPC_NONE,6
TPC_MPOLY,15
TPC_MNUF,15
TPC_NONE,12
UC_NONE,11
UC_MPOLY,8
UC_MNUF,7
